timestamp,open,high,low,close,volume,ticker
2024-10-01 14:45:00,144.48,144.6,144.35,144.42,1124912,AAPL
2024-10-01 14:50:00,144.76,145.07,144.58,144.6,2423911,AAPL
2024-10-01 14:55:00,145.23,145.4,144.91,145.1,1644092,AAPL
2024-10-01 15:00:00,144.71,145.12,144.65,144.87,2608322,AAPL
2024-10-01 15:05:00,144.68,145.13,144.28,144.79,2243717,AAPL
2024-10-01 15:10:00,144.4,144.56,144.14,144.25,1015048,AAPL
2024-10-01 15:15:00,143.79,144.22,143.48,143.67,2490696,AAPL
2024-10-01 15:20:00,144.08,144.83,143.91,144.09,1716838,AAPL
2024-10-01 15:25:00,144.8,145.04,144.45,144.78,2005663,AAPL
2024-10-01 15:30:00,145.01,145.18,144.5,144.75,833320,AAPL
2024-10-01 15:35:00,145.15,145.33,145.01,145.27,1127025,AAPL
2024-10-01 15:40:00,145.57,145.68,145.44,145.46,1164359,AAPL
2024-10-01 15:45:00,145.11,145.33,144.61,145.15,1743793,AAPL
2024-10-01 15:50:00,145.3,145.37,145.17,145.34,2108507,AAPL
2024-10-01 15:55:00,146.35,146.39,146.06,146.13,1743187,AAPL
2024-10-01 16:00:00,146.29,146.64,146.04,146.12,2397690,AAPL
2024-10-01 16:05:00,147.08,147.15,146.53,146.92,900734,AAPL
2024-10-01 16:10:00,145.88,145.98,145.29,145.62,957702,AAPL
2024-10-01 16:15:00,146.05,146.17,145.73,146.04,2025811,AAPL
2024-10-01 16:20:00,146.23,146.38,146.09,146.1,1947087,AAPL
2024-10-01 16:25:00,145.9,146.09,145.69,145.96,1529497,AAPL
2024-10-01 16:30:00,146.08,146.2,146.01,146.02,2668670,AAPL
2024-10-01 16:35:00,145.01,145.16,145.0,145.04,898818,AAPL
2024-10-01 16:40:00,144.96,145.05,144.66,144.94,952360,AAPL
2024-10-01 16:45:00,145.25,145.87,144.98,145.13,1419369,AAPL
2024-10-01 16:50:00,145.72,146.14,145.69,145.88,1361165,AAPL
2024-10-01 16:55:00,146.06,146.15,145.5,145.64,1732817,AAPL
2024-10-01 17:00:00,145.04,145.61,144.91,145.25,2969867,AAPL
2024-10-01 17:05:00,144.76,145.13,144.67,145.01,941398,AAPL
2024-10-01 17:10:00,145.71,146.32,145.41,145.48,2367628,AAPL
2024-10-01 17:15:00,145.81,146.11,145.51,145.65,2980338,AAPL
2024-10-01 17:20:00,145.53,146.09,145.02,145.4,2792825,AAPL
2024-10-01 17:25:00,145.8,145.9,145.4,145.67,1999670,AAPL
2024-10-01 17:30:00,145.73,145.74,145.67,145.73,2758637,AAPL
2024-10-01 17:35:00,146.05,146.73,145.92,146.23,1394604,AAPL
2024-10-01 17:40:00,145.91,146.0,145.46,145.89,2849927,AAPL
2024-10-01 17:45:00,145.6,145.8,145.54,145.74,1064500,AAPL
2024-10-01 17:50:00,145.75,146.0,145.25,145.56,2967478,AAPL
2024-10-01 17:55:00,144.81,145.5,144.36,144.84,1439282,AAPL
2024-10-01 18:00:00,144.83,145.07,144.75,145.0,2317509,AAPL
2024-10-01 18:05:00,145.08,145.37,144.81,145.14,2740369,AAPL
2024-10-01 18:10:00,145.24,145.68,145.13,145.16,2017060,AAPL
2024-10-01 18:15:00,144.94,145.39,144.62,145.05,1831519,AAPL
2024-10-01 18:20:00,144.19,144.46,144.04,144.36,2889271,AAPL
2024-10-01 18:25:00,144.21,144.33,143.73,144.16,1589352,AAPL
2024-10-01 18:30:00,144.05,144.24,143.31,144.0,1284410,AAPL
2024-10-01 18:35:00,143.51,144.29,143.4,143.61,2826395,AAPL
2024-10-01 18:40:00,143.45,143.6,143.31,143.54,2190281,AAPL
2024-10-01 18:45:00,143.8,143.88,143.32,143.76,2651317,AAPL
2024-10-01 18:50:00,144.42,144.85,143.95,144.71,2428094,AAPL
2024-10-01 18:55:00,144.53,145.07,144.37,144.81,2746830,AAPL
2024-10-01 19:00:00,144.81,145.2,144.68,144.95,2368560,AAPL
2024-10-01 19:05:00,144.89,145.19,144.8,144.93,1265757,AAPL
2024-10-01 19:10:00,144.04,144.07,143.58,143.98,1795843,AAPL
2024-10-01 19:15:00,144.28,144.42,143.71,143.98,1426045,AAPL
2024-10-01 19:20:00,144.2,144.34,143.72,144.02,2281235,AAPL
2024-10-01 19:25:00,145.24,145.37,145.01,145.27,1101207,AAPL
2024-10-01 19:30:00,145.18,145.5,145.17,145.18,2224945,AAPL
2024-10-01 19:35:00,145.15,145.5,145.08,145.35,2191538,AAPL
2024-10-01 19:40:00,145.34,145.42,144.87,145.34,1520488,AAPL
2024-10-01 19:45:00,144.71,145.06,144.41,144.77,1396387,AAPL
2024-10-01 19:50:00,145.42,145.55,145.06,145.36,1219065,AAPL
2024-10-01 19:55:00,145.58,145.86,145.51,145.74,831585,AAPL
2024-10-01 20:00:00,146.26,146.48,146.14,146.15,2263807,AAPL
2024-10-01 20:05:00,146.02,146.29,145.51,145.71,2416449,AAPL
2024-10-01 20:10:00,146.4,146.68,146.06,146.42,1089102,AAPL
2024-10-01 20:15:00,145.82,146.22,145.62,145.74,2136737,AAPL
2024-10-01 20:20:00,146.18,146.3,145.99,146.04,2778281,AAPL
2024-10-01 20:25:00,147.07,147.71,146.92,147.15,1890805,AAPL
2024-10-01 20:30:00,146.71,146.94,146.58,146.67,1049474,AAPL
2024-10-01 20:35:00,146.4,146.77,145.66,146.4,1060116,AAPL
2024-10-01 20:40:00,146.48,147.01,146.27,146.46,2692064,AAPL
2024-10-01 20:45:00,146.06,146.67,145.9,146.22,819975,AAPL
2024-10-01 20:50:00,145.46,145.66,145.27,145.46,957795,AAPL
2024-10-01 20:55:00,145.6,145.62,145.34,145.5,2057949,AAPL
2024-10-01 21:00:00,145.27,145.36,144.79,144.98,1824939,AAPL
2024-10-01 21:05:00,145.43,145.76,144.88,145.23,2143862,AAPL
2024-10-01 21:10:00,145.22,145.95,144.36,144.79,1188076,AAPL
2024-10-01 21:15:00,145.42,145.61,145.25,145.57,1490493,AAPL
2024-10-01 21:20:00,145.37,145.4,144.95,145.19,1422605,AAPL
2024-10-01 21:25:00,145.08,145.3,144.9,145.05,1525495,AAPL
2024-10-01 21:30:00,145.9,146.05,145.3,145.47,2145766,AAPL
2024-10-01 21:35:00,144.7,144.93,144.51,144.86,2998611,AAPL
2024-10-01 21:40:00,144.82,145.23,144.76,144.99,1561985,AAPL
2024-10-01 21:45:00,145.54,145.8,145.08,145.66,2680901,AAPL
2024-10-01 21:50:00,144.44,145.43,143.97,144.86,2760826,AAPL
2024-10-01 21:55:00,144.86,145.37,144.32,144.97,2178369,AAPL
2024-10-01 22:00:00,144.96,145.59,144.78,145.11,2890212,AAPL
2024-10-01 22:05:00,145.54,145.7,145.4,145.51,1836548,AAPL
2024-10-01 22:10:00,144.98,145.27,144.82,144.91,952999,AAPL
2024-10-01 22:15:00,144.64,144.67,144.16,144.26,1148619,AAPL
2024-10-01 22:20:00,144.72,144.74,144.34,144.53,861367,AAPL
2024-10-01 22:25:00,144.58,145.02,143.98,144.7,1553315,AAPL
2024-10-01 22:30:00,144.65,145.34,144.6,144.83,1205804,AAPL
2024-10-01 22:35:00,145.12,145.58,144.78,145.02,2084382,AAPL
2024-10-01 22:40:00,144.43,144.74,144.01,144.69,1893314,AAPL
2024-10-01 22:45:00,145.19,145.31,144.6,144.82,1842377,AAPL
2024-10-01 22:50:00,145.22,145.52,144.97,144.98,1182729,AAPL
2024-10-01 22:55:00,144.54,145.13,144.0,144.64,2711627,AAPL
2024-10-01 23:00:00,145.24,145.83,145.08,145.58,1868392,AAPL
2024-10-01 23:05:00,146.1,146.12,145.76,145.83,1759744,AAPL
2024-10-01 23:10:00,145.22,145.63,145.22,145.25,1723780,AAPL
2024-10-01 23:15:00,145.84,146.22,145.23,145.59,2265291,AAPL
2024-10-01 23:20:00,144.79,145.21,144.04,145.11,1013567,AAPL
2024-10-01 23:25:00,145.4,146.02,145.24,145.52,2742811,AAPL
2024-10-01 23:30:00,146.11,146.19,145.96,146.11,1098090,AAPL
2024-10-01 23:35:00,145.72,146.17,145.4,145.71,1117348,AAPL
2024-10-01 23:40:00,146.12,146.28,145.91,146.21,2031534,AAPL
2024-10-01 23:45:00,146.55,146.63,145.87,146.43,2126283,AAPL
2024-10-01 23:50:00,146.64,147.66,146.46,146.85,892324,AAPL
2024-10-01 23:55:00,147.78,147.83,147.67,147.81,2605808,AAPL
2024-10-02 00:00:00,147.72,147.79,147.52,147.7,2120567,AAPL
2024-10-02 00:05:00,147.44,147.65,147.0,147.34,826155,AAPL
2024-10-02 00:10:00,147.05,147.6,146.66,146.9,1141815,AAPL
2024-10-02 00:15:00,146.28,146.85,146.13,146.51,2489755,AAPL
2024-10-02 00:20:00,146.18,146.56,145.86,146.48,1260494,AAPL
2024-10-02 00:25:00,146.92,147.25,146.32,146.67,834707,AAPL
2024-10-02 00:30:00,146.88,147.66,146.4,146.82,1737841,AAPL
2024-10-02 00:35:00,147.09,147.26,146.9,147.24,2367053,AAPL
2024-10-02 00:40:00,147.57,147.58,147.21,147.26,2716545,AAPL
2024-10-02 00:45:00,148.02,148.03,147.96,148.0,1153299,AAPL
2024-10-02 00:50:00,148.12,148.18,147.52,147.88,2007068,AAPL
2024-10-02 00:55:00,149.27,149.31,149.01,149.25,2322688,AAPL
2024-10-02 01:00:00,149.99,150.16,149.47,149.58,970102,AAPL
2024-10-02 01:05:00,149.51,149.68,149.05,149.16,1194274,AAPL
2024-10-02 01:10:00,148.59,148.65,148.58,148.64,1017285,AAPL
2024-10-02 01:15:00,149.09,149.25,148.51,148.89,2186980,AAPL
2024-10-02 01:20:00,148.92,149.14,148.74,148.8,2008052,AAPL
2024-10-02 01:25:00,149.44,149.47,149.15,149.16,2513136,AAPL
2024-10-02 01:30:00,149.22,149.49,148.81,149.41,2097076,AAPL
2024-10-02 01:35:00,149.53,149.98,149.17,149.39,2538993,AAPL
2024-10-02 01:40:00,149.19,149.99,148.79,148.98,1980887,AAPL
2024-10-02 01:45:00,147.88,148.56,147.23,148.23,2607610,AAPL
2024-10-02 01:50:00,147.79,148.4,147.69,148.02,1045546,AAPL
2024-10-02 01:55:00,148.06,149.09,147.99,148.46,2724401,AAPL
2024-10-02 02:00:00,148.53,148.69,148.46,148.58,2696220,AAPL
2024-10-02 02:05:00,148.12,148.23,147.5,147.97,946470,AAPL
2024-10-02 02:10:00,148.37,148.8,148.04,148.07,2167223,AAPL
2024-10-02 02:15:00,148.29,148.53,148.19,148.28,1855146,AAPL
2024-10-02 02:20:00,148.17,148.51,147.67,147.85,879141,AAPL
2024-10-02 02:25:00,147.66,148.46,147.61,147.94,812115,AAPL
2024-10-02 02:30:00,147.64,148.26,147.51,147.98,2143276,AAPL
2024-10-02 02:35:00,147.41,147.8,147.35,147.42,2374833,AAPL
2024-10-02 02:40:00,147.69,147.91,147.29,147.61,2848891,AAPL
2024-10-02 02:45:00,147.9,148.24,147.59,147.91,1970439,AAPL
2024-10-02 02:50:00,148.05,148.62,148.01,148.46,1596657,AAPL
2024-10-02 02:55:00,148.98,149.15,148.77,149.0,1447296,AAPL
2024-10-02 03:00:00,148.06,148.69,147.7,148.32,2349302,AAPL
2024-10-02 03:05:00,148.0,148.21,147.41,147.87,2478687,AAPL
2024-10-02 03:10:00,148.21,148.28,147.97,148.14,1600101,AAPL
2024-10-02 03:15:00,148.22,148.52,148.1,148.41,2759406,AAPL
2024-10-02 03:20:00,148.57,148.89,148.1,148.68,2483541,AAPL
2024-10-02 03:25:00,150.4,150.75,150.38,150.61,2619822,AAPL
2024-10-02 03:30:00,150.9,151.02,150.73,150.91,1844257,AAPL
2024-10-02 03:35:00,151.68,152.03,150.93,151.49,2945472,AAPL
2024-10-02 03:40:00,151.79,152.31,151.35,151.98,1764918,AAPL
2024-10-02 03:45:00,152.42,152.61,151.66,152.32,1296758,AAPL
2024-10-02 03:50:00,152.07,152.35,151.94,152.18,1995225,AAPL
2024-10-02 03:55:00,152.41,152.66,152.26,152.57,1973930,AAPL
2024-10-02 04:00:00,152.17,152.29,151.87,152.19,1248625,AAPL
2024-10-02 04:05:00,151.88,152.46,151.67,152.09,828625,AAPL
2024-10-02 04:10:00,151.75,152.14,151.67,151.86,2307630,AAPL
2024-10-02 04:15:00,151.67,151.97,151.5,151.91,2076647,AAPL
2024-10-02 04:20:00,153.47,153.63,152.7,153.08,1288011,AAPL
2024-10-02 04:25:00,152.17,152.48,151.9,152.16,2022471,AAPL
2024-10-02 04:30:00,152.38,152.73,152.18,152.52,1116205,AAPL
2024-10-02 04:35:00,151.76,152.19,151.69,151.72,901376,AAPL
2024-10-02 04:40:00,151.48,151.97,150.92,151.5,2714142,AAPL
2024-10-02 04:45:00,152.01,152.24,151.69,152.06,2130228,AAPL
2024-10-02 04:50:00,152.22,152.61,151.64,152.1,958056,AAPL
2024-10-02 04:55:00,151.73,152.25,151.37,151.57,1434457,AAPL
2024-10-02 05:00:00,151.12,151.85,151.11,151.23,1262785,AAPL
2024-10-02 05:05:00,151.47,152.09,151.39,151.58,2476273,AAPL
2024-10-02 05:10:00,151.17,151.29,151.1,151.23,2783167,AAPL
2024-10-02 05:15:00,150.89,151.38,150.78,151.35,2348229,AAPL
2024-10-02 05:20:00,151.08,151.55,150.71,151.38,1778080,AAPL
2024-10-02 05:25:00,151.34,151.46,150.64,151.07,1542488,AAPL
2024-10-02 05:30:00,152.49,152.5,152.13,152.16,2838540,AAPL
2024-10-02 05:35:00,152.44,152.82,152.1,152.49,1482568,AAPL
2024-10-02 05:40:00,151.6,151.64,151.38,151.49,1521384,AAPL
2024-10-02 05:45:00,151.65,151.7,151.45,151.59,1319777,AAPL
2024-10-02 05:50:00,151.89,152.0,151.1,151.27,1782469,AAPL
2024-10-02 05:55:00,151.94,151.95,151.58,151.71,836321,AAPL
